session,data_type,data_num,path,split
4-1,voiced,372,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0372.wav_20250821_201502.npz,train
4-1,voiced,591,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0591.wav_20250821_204550.npz,train
4-1,voiced,63,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0063.wav_20250821_194546.npz,train
4-1,voiced,593,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0593.wav_20250821_204632.npz,train
4-1,voiced,91,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0091.wav_20250821_194822.npz,train
4-1,voiced,260,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0260.wav_20250821_200439.npz,train
4-1,voiced,373,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0373.wav_20250821_201511.npz,train
4-1,voiced,147,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0147.wav_20250821_195300.npz,train
4-1,voiced,171,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0171.wav_20250821_195449.npz,train
4-1,voiced,86,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0086.wav_20250821_194758.npz,train
4-1,voiced,651,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0651.wav_20250821_205211.npz,train
4-1,voiced,689,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0689.wav_20250821_205542.npz,train
4-1,voiced,315,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0315.wav_20250821_201017.npz,train
4-1,voiced,398,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0398.wav_20250821_201727.npz,train
4-1,voiced,586,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0586.wav_20250821_204528.npz,train
4-1,voiced,199,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0199.wav_20250821_195713.npz,train
4-1,voiced,272,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0272.wav_20250821_200530.npz,train
4-1,voiced,410,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0410.wav_20250821_201835.npz,train
4-1,voiced,191,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0191.wav_20250821_195634.npz,train
4-1,voiced,598,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0598.wav_20250821_204656.npz,train
4-1,voiced,662,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0662.wav_20250821_205327.npz,train
4-1,voiced,462,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0462.wav_20250821_203141.npz,train
4-1,voiced,567,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0567.wav_20250821_204352.npz,train
4-1,voiced,232,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0232.wav_20250821_200006.npz,train
4-1,voiced,254,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0254.wav_20250821_200407.npz,train
4-1,voiced,422,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0422.wav_20250821_201946.npz,train
4-1,voiced,269,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0269.wav_20250821_200517.npz,train
4-1,voiced,16,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0016.wav_20250821_194137.npz,train
4-1,voiced,273,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0273.wav_20250821_200535.npz,train
4-1,voiced,369,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0369.wav_20250821_201448.npz,train
4-1,voiced,687,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0687.wav_20250821_205530.npz,train
4-1,voiced,47,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0047.wav_20250821_194430.npz,train
4-1,voiced,622,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0622.wav_20250821_204940.npz,train
4-1,voiced,437,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0437.wav_20250821_202728.npz,train
4-1,voiced,640,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0640.wav_20250821_205118.npz,train
4-1,voiced,517,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0517.wav_20250821_203655.npz,train
4-1,voiced,494,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0494.wav_20250821_203453.npz,train
4-1,voiced,64,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0064.wav_20250821_194550.npz,train
4-1,voiced,391,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0391.wav_20250821_201655.npz,train
4-1,voiced,685,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0685.wav_20250821_205519.npz,train
4-1,voiced,551,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0551.wav_20250821_204215.npz,train
4-1,voiced,442,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0442.wav_20250821_202750.npz,train
4-1,voiced,311,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0311.wav_20250821_200955.npz,train
4-1,voiced,33,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0033.wav_20250821_194311.npz,train
4-1,voiced,532,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0532.wav_20250821_203803.npz,train
4-1,voiced,294,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0294.wav_20250821_200837.npz,train
4-1,voiced,473,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0473.wav_20250821_203243.npz,train
4-1,voiced,274,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0274.wav_20250821_200540.npz,train
4-1,voiced,356,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0356.wav_20250821_201348.npz,train
4-1,voiced,360,silent_speech_dataset/voiced/4-1/data/emg/emg_250hz_4_4_0360.wav_20250821_201409.npz,train
3-2,voiced,2010,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2010.wav_20250819_175810.npz,train
3-2,voiced,1645,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1645.wav_20250819_171841.npz,train
3-2,voiced,1366,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1366.wav_20250819_164746.npz,train
3-2,voiced,2207,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2207.wav_20250819_181955.npz,train
3-2,voiced,1972,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1972.wav_20250819_175439.npz,train
3-2,voiced,1303,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1303.wav_20250819_164048.npz,train
3-2,voiced,1028,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1028.wav_20250819_153341.npz,train
3-2,voiced,1586,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1586.wav_20250819_171359.npz,train
3-2,voiced,1103,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1103.wav_20250819_154350.npz,train
3-2,voiced,2094,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2094.wav_20250819_180442.npz,train
3-2,voiced,2004,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2004.wav_20250819_175738.npz,train
3-2,voiced,1940,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1940.wav_20250819_175151.npz,train
3-2,voiced,1882,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1882.wav_20250819_174149.npz,train
3-2,voiced,1385,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1385.wav_20250819_164919.npz,train
3-2,voiced,1433,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1433.wav_20250819_165406.npz,train
3-2,voiced,2031,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2031.wav_20250819_175937.npz,train
3-2,voiced,1903,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1903.wav_20250819_174836.npz,train
3-2,voiced,1652,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1652.wav_20250819_171906.npz,train
3-2,voiced,1809,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1809.wav_20250819_173448.npz,train
3-2,voiced,1498,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1498.wav_20250819_170038.npz,train
3-2,voiced,1724,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1724.wav_20250819_172443.npz,train
3-2,voiced,2043,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2043.wav_20250819_180044.npz,train
3-2,voiced,2163,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2163.wav_20250819_181612.npz,train
3-2,voiced,1928,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1928.wav_20250819_175053.npz,train
3-2,voiced,1047,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1047.wav_20250819_153546.npz,train
3-2,voiced,1857,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1857.wav_20250819_173908.npz,train
3-2,voiced,2060,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2060.wav_20250819_180206.npz,train
3-2,voiced,2340,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2340.wav_20250819_183248.npz,train
3-2,voiced,1819,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1819.wav_20250819_173550.npz,train
3-2,voiced,1761,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1761.wav_20250819_172945.npz,train
3-2,voiced,2256,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2256.wav_20250819_182426.npz,train
3-2,voiced,1582,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1582.wav_20250819_171340.npz,train
3-2,voiced,1302,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1302.wav_20250819_164042.npz,train
3-2,voiced,1870,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1870.wav_20250819_174045.npz,train
3-2,voiced,2309,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2309.wav_20250819_183002.npz,train
3-2,voiced,1248,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1248.wav_20250819_163451.npz,train
3-2,voiced,2325,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2325.wav_20250819_183111.npz,train
3-2,voiced,1748,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1748.wav_20250819_172717.npz,train
3-2,voiced,1518,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1518.wav_20250819_170226.npz,train
3-2,voiced,1312,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1312.wav_20250819_164133.npz,train
3-2,voiced,2229,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2229.wav_20250819_182143.npz,train
3-2,voiced,2338,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2338.wav_20250819_183238.npz,train
3-2,voiced,1773,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1773.wav_20250819_173105.npz,train
3-2,voiced,1377,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1377.wav_20250819_164840.npz,train
3-2,voiced,1300,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1300.wav_20250819_164034.npz,train
3-2,voiced,2135,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2135.wav_20250819_181351.npz,train
3-2,voiced,1149,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1149.wav_20250819_154859.npz,train
3-2,voiced,1957,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1957.wav_20250819_175326.npz,train
3-2,voiced,2298,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2298.wav_20250819_182834.npz,train
3-2,voiced,1879,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1879.wav_20250819_174136.npz,train
3-2,voiced,1335,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1335.wav_20250819_164419.npz,train
3-2,voiced,1233,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1233.wav_20250819_155620.npz,train
3-2,voiced,2212,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2212.wav_20250819_182021.npz,train
3-2,voiced,1512,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1512.wav_20250819_170153.npz,train
3-2,voiced,1108,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1108.wav_20250819_154426.npz,train
3-2,voiced,2246,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2246.wav_20250819_182336.npz,train
3-2,voiced,1181,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1181.wav_20250819_155151.npz,train
3-2,voiced,1334,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1334.wav_20250819_164413.npz,train
3-2,voiced,2384,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2384.wav_20250819_183701.npz,train
3-2,voiced,2422,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2422.wav_20250819_184024.npz,train
3-2,voiced,1285,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1285.wav_20250819_163932.npz,train
3-2,voiced,2419,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2419.wav_20250819_184010.npz,train
3-2,voiced,1253,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1253.wav_20250819_163554.npz,train
3-2,voiced,1853,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1853.wav_20250819_173847.npz,train
3-2,voiced,2405,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2405.wav_20250819_183850.npz,train
3-2,voiced,1854,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1854.wav_20250819_173856.npz,train
3-2,voiced,1195,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1195.wav_20250819_155311.npz,train
3-2,voiced,1155,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1155.wav_20250819_154935.npz,train
3-2,voiced,1621,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1621.wav_20250819_171654.npz,train
3-2,voiced,1873,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1873.wav_20250819_174102.npz,train
3-2,voiced,1884,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1884.wav_20250819_174159.npz,train
3-2,voiced,1074,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1074.wav_20250819_154119.npz,train
3-2,voiced,1394,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1394.wav_20250819_165035.npz,train
3-2,voiced,1469,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1469.wav_20250819_165727.npz,train
3-2,voiced,1600,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1600.wav_20250819_171510.npz,train
3-2,voiced,1479,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1479.wav_20250819_165820.npz,train
3-2,voiced,1204,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1204.wav_20250819_155351.npz,train
3-2,voiced,2165,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2165.wav_20250819_181623.npz,train
3-2,voiced,1962,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1962.wav_20250819_175349.npz,train
3-2,voiced,2025,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2025.wav_20250819_175912.npz,train
3-2,voiced,1841,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1841.wav_20250819_173755.npz,train
3-2,voiced,1950,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1950.wav_20250819_175254.npz,train
3-2,voiced,2279,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2279.wav_20250819_182657.npz,train
3-2,voiced,1530,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1530.wav_20250819_170824.npz,train
3-2,voiced,2391,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2391.wav_20250819_183735.npz,train
3-2,voiced,1121,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1121.wav_20250819_154627.npz,train
3-2,voiced,2093,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2093.wav_20250819_180439.npz,train
3-2,voiced,1249,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1249.wav_20250819_163456.npz,train
3-2,voiced,1660,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1660.wav_20250819_171934.npz,train
3-2,voiced,1976,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1976.wav_20250819_175457.npz,train
3-2,voiced,1636,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1636.wav_20250819_171809.npz,train
3-2,voiced,2055,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2055.wav_20250819_180135.npz,train
3-2,voiced,1392,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1392.wav_20250819_164952.npz,train
3-2,voiced,1132,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1132.wav_20250819_154726.npz,train
3-2,voiced,1282,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1282.wav_20250819_163918.npz,train
3-2,voiced,2036,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2036.wav_20250819_180014.npz,train
3-2,voiced,1506,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1506.wav_20250819_170121.npz,train
3-2,voiced,1378,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1378.wav_20250819_164846.npz,train
3-2,voiced,1129,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1129.wav_20250819_154709.npz,train
3-2,voiced,2104,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2104.wav_20250819_180521.npz,train
3-2,voiced,1107,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1107.wav_20250819_154421.npz,train
3-2,voiced,1967,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1967.wav_20250819_175411.npz,train
3-2,voiced,1342,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1342.wav_20250819_164521.npz,train
3-2,voiced,2497,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2497.wav_20250819_184636.npz,train
3-2,voiced,2410,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2410.wav_20250819_183930.npz,train
3-2,voiced,2091,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2091.wav_20250819_180431.npz,train
3-2,voiced,1147,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1147.wav_20250819_154848.npz,train
3-2,voiced,1311,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1311.wav_20250819_164126.npz,train
3-2,voiced,1536,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1536.wav_20250819_170903.npz,train
3-2,voiced,1061,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1061.wav_20250819_153722.npz,train
3-2,voiced,2262,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2262.wav_20250819_182531.npz,train
3-2,voiced,1386,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1386.wav_20250819_164924.npz,train
3-2,voiced,1102,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1102.wav_20250819_154346.npz,train
3-2,voiced,1677,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1677.wav_20250819_172050.npz,train
3-2,voiced,1954,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1954.wav_20250819_175316.npz,train
3-2,voiced,2248,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2248.wav_20250819_182345.npz,train
3-2,voiced,2293,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2293.wav_20250819_182810.npz,train
3-2,voiced,2350,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2350.wav_20250819_183338.npz,train
3-2,voiced,1230,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1230.wav_20250819_155608.npz,train
3-2,voiced,2438,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2438.wav_20250819_184131.npz,train
3-2,voiced,1520,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1520.wav_20250819_170237.npz,train
3-2,voiced,2016,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2016.wav_20250819_175835.npz,train
3-2,voiced,2145,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2145.wav_20250819_181432.npz,train
3-2,voiced,2270,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2270.wav_20250819_182613.npz,train
3-2,voiced,1071,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1071.wav_20250819_154101.npz,train
3-2,voiced,1653,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1653.wav_20250819_171911.npz,train
3-2,voiced,1454,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1454.wav_20250819_165611.npz,train
3-2,voiced,2115,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2115.wav_20250819_181223.npz,train
3-2,voiced,2423,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2423.wav_20250819_184028.npz,train
3-2,voiced,1229,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1229.wav_20250819_155602.npz,train
3-2,voiced,2305,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2305.wav_20250819_182932.npz,train
3-2,voiced,2024,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2024.wav_20250819_175909.npz,train
3-2,voiced,1721,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1721.wav_20250819_172429.npz,train
3-2,voiced,1916,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1916.wav_20250819_174949.npz,train
3-2,voiced,1847,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1847.wav_20250819_173822.npz,train
3-2,voiced,1322,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1322.wav_20250819_164251.npz,train
3-2,voiced,2296,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2296.wav_20250819_182824.npz,train
3-2,voiced,1031,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1031.wav_20250819_153359.npz,train
3-2,voiced,1154,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1154.wav_20250819_154931.npz,train
3-2,voiced,1472,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1472.wav_20250819_165743.npz,train
3-2,voiced,1673,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1673.wav_20250819_172036.npz,train
3-2,voiced,1959,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1959.wav_20250819_175335.npz,train
3-2,voiced,1272,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1272.wav_20250819_163757.npz,train
3-2,voiced,2359,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2359.wav_20250819_183418.npz,train
3-2,voiced,1359,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1359.wav_20250819_164706.npz,train
3-2,voiced,1865,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1865.wav_20250819_173945.npz,train
3-2,voiced,2044,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2044.wav_20250819_180048.npz,train
3-2,voiced,1686,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1686.wav_20250819_172126.npz,train
3-2,voiced,1444,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1444.wav_20250819_165524.npz,train
3-2,voiced,1082,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1082.wav_20250819_154207.npz,train
3-2,voiced,1629,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1629.wav_20250819_171730.npz,train
3-2,voiced,1127,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1127.wav_20250819_154702.npz,train
3-2,voiced,1213,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1213.wav_20250819_155430.npz,train
3-2,voiced,1261,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1261.wav_20250819_163638.npz,train
3-2,voiced,1576,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1576.wav_20250819_171249.npz,train
3-2,voiced,2183,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2183.wav_20250819_181750.npz,train
3-2,voiced,1397,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1397.wav_20250819_165047.npz,train
3-2,voiced,2292,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2292.wav_20250819_182806.npz,train
3-2,voiced,1517,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1517.wav_20250819_170220.npz,train
3-2,voiced,1241,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1241.wav_20250819_155722.npz,train
3-2,voiced,1548,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1548.wav_20250819_171011.npz,train
3-2,voiced,1427,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1427.wav_20250819_165330.npz,train
3-2,voiced,1944,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1944.wav_20250819_175229.npz,train
3-2,voiced,1420,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1420.wav_20250819_165257.npz,train
3-2,voiced,2496,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2496.wav_20250819_184632.npz,train
3-2,voiced,1820,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1820.wav_20250819_173556.npz,train
3-2,voiced,2371,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2371.wav_20250819_183559.npz,train
3-2,voiced,1737,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1737.wav_20250819_172553.npz,train
3-2,voiced,2440,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2440.wav_20250819_184142.npz,train
3-2,voiced,2454,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2454.wav_20250819_184303.npz,train
3-2,voiced,1804,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_1804.wav_20250819_173408.npz,train
3-2,voiced,2356,silent_speech_dataset/voiced/3-2/data/emg/emg_250hz_3_3_2356.wav_20250819_183405.npz,train
